time,cluster,msg_size,smoothed_rtt
20613.984,nancy,10000000,12.214928
20950.385,nancy,10000000,12.148117
20980.754,nancy,10000000,12.584678
21008.42,nancy,10000000,12.639155
21063.568,nancy,10000000,12.95623
21119.0,nancy,10000000,12.55703
21177.18,nancy,10000000,12.666729
21231.307,nancy,10000000,12.674382
21286.902,nancy,10000000,12.110399
36.0655,lyon,10000000,18.304056
54.105007,lyon,10000000,17.547636
71.62307,lyon,10000000,17.322624
89.09737,lyon,10000000,17.394552
5866.155,lyon,10000000,17.876377
7070.883,lyon,10000000,17.63178
7908.429,lyon,10000000,17.640388
8700.634,lyon,10000000,17.525213
9398.137,lyon,10000000,17.319494
10146.323,lyon,10000000,18.397173
10672.176,lyon,10000000,17.796452
11372.561,lyon,10000000,17.814127
11961.228,lyon,10000000,17.572277
12567.65,lyon,10000000,17.495296
13034.032,lyon,10000000,17.46554
13668.915,lyon,10000000,17.180693
14156.498,lyon,10000000,17.326921
14651.401,lyon,10000000,17.608099
15156.58,lyon,10000000,17.274021
15833.323,lyon,10000000,17.398785
16176.752,lyon,10000000,18.329153
16695.416,lyon,10000000,17.281809
17219.793,lyon,10000000,17.330482
17747.814,lyon,10000000,17.312944
18100.771,lyon,10000000,17.216087
18457.629,lyon,10000000,18.09045
18989.62,lyon,10000000,17.53097
19343.947,lyon,10000000,17.265848
19697.568,lyon,10000000,17.77838
20224.398,lyon,10000000,17.435556
20575.152,lyon,10000000,17.105104
20766.998,lyon,10000000,17.23166
20821.902,lyon,10000000,18.1701
20876.648,lyon,10000000,17.25626
20934.348,lyon,10000000,19.092367
20989.54,lyon,10000000,17.178236
21046.766,lyon,10000000,18.619835
41.58051,nantes,10000000,21.152489
62.338737,nantes,10000000,20.33601
82.708145,nantes,10000000,20.2456
103.19296,nantes,10000000,20.353868
5821.1914,nantes,10000000,20.278244
7026.3213,nantes,10000000,20.270845
7872.3267,nantes,10000000,24.888418
8784.273,nantes,10000000,28.530197
9369.977,nantes,10000000,27.359905
10112.348,nantes,10000000,25.856075
10643.142,nantes,10000000,28.898077
11196.86,nantes,10000000,28.163229
11784.101,nantes,10000000,28.352959
12383.214,nantes,10000000,26.67598
12845.353,nantes,10000000,25.839256
13475.012,nantes,10000000,25.005762
13957.198,nantes,10000000,25.405748
14445.715,nantes,10000000,21.938707
14783.507,nantes,10000000,24.784927
15290.153,nantes,10000000,26.889755
15798.723,nantes,10000000,24.894173
16310.179,nantes,10000000,23.267744
16829.58,nantes,10000000,23.31341
17354.506,nantes,10000000,21.381153
17882.205,nantes,10000000,22.443382
18235.314,nantes,10000000,19.80743
18768.139,nantes,10000000,19.802147
19301.27,nantes,10000000,20.783012
19652.783,nantes,10000000,20.003405
20181.494,nantes,10000000,21.08195
20530.65,nantes,10000000,20.049227
20721.121,nantes,10000000,19.803785
20776.361,nantes,10000000,19.962534
20832.566,nantes,10000000,19.956583
20916.72,nantes,10000000,19.860807
20973.113,nantes,10000000,20.761429
21028.236,nantes,10000000,20.056591
41.564545,nantes,10000000,21.147167
62.322365,nantes,10000000,20.310154
82.58453,nantes,10000000,20.153595
102.76471,nantes,10000000,20.121363
5827.7324,nantes,10000000,20.27404
7032.938,nantes,10000000,20.337
7879.323,nantes,10000000,25.275139
8790.497,nantes,10000000,28.179178
9376.48,nantes,10000000,27.269928
10119.01,nantes,10000000,25.945415
10782.238,nantes,10000000,27.429232
11345.759,nantes,10000000,25.184868
11933.75,nantes,10000000,25.835587
12535.184,nantes,10000000,23.259665
13008.83,nantes,10000000,26.405724
13642.39,nantes,10000000,26.083305
14123.523,nantes,10000000,22.599453
14620.346,nantes,10000000,23.82879
15124.938,nantes,10000000,25.050108
15631.296,nantes,10000000,23.75157
16146.504,nantes,10000000,24.127432
16671.13,nantes,10000000,27.365747
17019.072,nantes,10000000,26.172611
17533.22,nantes,10000000,19.991447
17888.678,nantes,10000000,22.745527
18420.826,nantes,10000000,21.624071
18775.652,nantes,10000000,20.91304
19308.32,nantes,10000000,21.769592
19660.041,nantes,10000000,20.91079
20189.121,nantes,10000000,22.092646
20537.44,nantes,10000000,19.925604
20727.502,nantes,10000000,19.830023
20782.893,nantes,10000000,19.994083
20838.814,nantes,10000000,19.800327
20896.746,nantes,10000000,22.238714
20951.309,nantes,10000000,19.767315
21007.76,nantes,10000000,20.3274
41.39259,nantes,10000000,21.081232
62.05207,nantes,10000000,20.355043
82.4152,nantes,10000000,20.200212
102.71821,nantes,10000000,20.16859
5833.3027,nantes,10000000,20.292353
7038.4795,nantes,10000000,20.331915
7884.715,nantes,10000000,25.175194
8796.093,nantes,10000000,28.267797
9382.328,nantes,10000000,27.563293
10124.368,nantes,10000000,25.792465
10655.242,nantes,10000000,28.901264
11208.205,nantes,10000000,27.583372
11795.943,nantes,10000000,28.261963
12395.456,nantes,10000000,26.827597
12857.073,nantes,10000000,25.546713
13487.166,nantes,10000000,25.075087
13969.413,nantes,10000000,24.84034
14625.862,nantes,10000000,23.931044
14968.649,nantes,10000000,28.013453
15472.211,nantes,10000000,25.113243
15986.39,nantes,10000000,27.600645
16496.45,nantes,10000000,23.287495
17025.3,nantes,10000000,26.711555
17539.293,nantes,10000000,20.00918
17893.25,nantes,10000000,21.779263
18425.727,nantes,10000000,20.9136
18781.26,nantes,10000000,20.885668
19313.746,nantes,10000000,21.5736
19665.01,nantes,10000000,20.321276
20192.11,nantes,10000000,19.993887
20543.314,nantes,10000000,19.984669
20760.549,nantes,10000000,19.836441
20816.773,nantes,10000000,20.06784
20872.568,nantes,10000000,19.990007
20929.861,nantes,10000000,19.959187
20985.36,nantes,10000000,19.908823
41.784897,nantes,10000000,21.245802
62.525482,nantes,10000000,20.277351
82.92082,nantes,10000000,20.270388
103.15941,nantes,10000000,20.110971
5839.6157,nantes,10000000,20.170597
7044.5693,nantes,10000000,19.983612
7890.841,nantes,10000000,24.864372
8802.457,nantes,10000000,28.135183
9388.636,nantes,10000000,27.49042
10131.59,nantes,10000000,26.608585
10661.655,nantes,10000000,28.895452
11215.741,nantes,10000000,28.488188
11802.113,nantes,10000000,27.994453
