msg_size,run_index,direction,path,cluster,t_ms,bytes,packets
1000000,7,received,uc,nancy,-1380.0,10304,18
1000000,7,received,uc,nancy,-1370.0,8383,18
1000000,7,received,uc,nancy,-1360.0,7479,15
1000000,7,received,uc,nancy,-1350.0,1744,6
1000000,7,received,uc,nancy,-1340.0,323,5
1000000,7,received,uc,nancy,-1330.0,43,1
1000000,7,received,uc,nancy,-450.0,2846,4
1000000,7,received,uc,nancy,-440.0,4310,6
1000000,7,received,uc,nancy,-430.0,194,2
1000000,7,received,uc,nancy,-420.0,86,2
1000000,7,received,uc,nancy,20.0,177162,139
1000000,7,received,uc,nancy,30.0,396138,311
1000000,7,received,uc,nancy,120.0,86,2
1000000,7,received,uc,nancy,140.0,43,1
1000000,7,received,uc,nancy,150.0,387,9
1000000,7,received,uc,nancy,170.0,172,4
1000000,7,received,uc,nancy,180.0,903,21
1000000,7,received,uc,nancy,200.0,215,5
1000000,7,received,uc,nancy,210.0,516,12
1000000,7,received,uc,nancy,220.0,172,4
1000000,7,received,uc,nancy,240.0,602,14
1000000,7,received,uc,nancy,250.0,258,6
1000000,7,received,uc,nancy,300.0,387,9
1000000,7,received,uc,nancy,310.0,86,2
1000000,7,received,uc,nancy,330.0,605,14
1000000,7,received,uc,nancy,360.0,129,3
1000000,7,received,uc,nancy,370.0,387,9
1000000,7,received,uc,nancy,390.0,1303,30
1000000,7,received,uc,nancy,400.0,129,3
1000000,7,received,uc,nancy,420.0,954,22
1000000,7,received,uc,nancy,430.0,130,3
1000000,7,received,uc,nancy,450.0,306,7
1000000,7,received,uc,nancy,460.0,44,1
1000000,7,received,uc,nancy,470.0,44,1
1000000,7,received,uc,nancy,480.0,264,6
1000000,7,received,uc,nancy,490.0,1496,34
1000000,7,received,uc,nancy,500.0,44,1
1000000,7,received,uc,nancy,520.0,1056,24
1000000,7,received,uc,nancy,530.0,44,1
1000000,7,received,uc,nancy,540.0,176,4
1000000,7,received,uc,nancy,550.0,1232,28
1000000,7,received,uc,nancy,560.0,88,2
1000000,7,received,uc,nancy,580.0,1276,29
1000000,7,received,uc,nancy,600.0,88,2
1000000,7,received,uc,nancy,610.0,1100,25
1000000,7,received,uc,nancy,620.0,308,7
1000000,7,received,uc,nancy,640.0,1848,42
1000000,7,received,uc,nancy,660.0,220,5
1000000,7,received,uc,nancy,670.0,924,21
1000000,7,received,uc,nancy,680.0,616,14
1000000,7,received,uc,nancy,690.0,308,7
1000000,7,received,uc,nancy,700.0,352,8
1000000,7,received,uc,nancy,710.0,1232,28
1000000,7,received,uc,nancy,720.0,220,5
1000000,7,received,uc,nancy,730.0,3600,75
1000000,7,received,uc,nancy,740.0,5236,119
1000000,7,received,uc,nancy,760.0,264,6
1000000,7,received,uc,nancy,780.0,2024,46
1000000,7,received,uc,nancy,810.0,2464,56
1000000,7,received,uc,nancy,840.0,1892,43
1000000,7,received,uc,nancy,850.0,660,15
1000000,7,received,uc,nancy,870.0,1057,24
1000000,7,received,uc,nancy,880.0,880,20
1000000,7,received,uc,nancy,910.0,3080,70
1000000,7,received,uc,nancy,940.0,1012,23
1000000,7,received,uc,nancy,950.0,1584,36
1000000,7,received,uc,nancy,980.0,3477,79
1000000,7,received,uc,nancy,990.0,88,2
1000000,7,received,uc,nancy,1010.0,3476,79
1000000,7,received,uc,nancy,1040.0,1145,26
1000000,7,received,uc,nancy,1050.0,2024,46
1000000,7,received,uc,nancy,1070.0,396,9
1000000,7,received,uc,nancy,1080.0,2904,66
1000000,7,received,uc,nancy,1110.0,3678,83
1000000,7,received,uc,nancy,1140.0,1623,36
1000000,7,received,uc,nancy,1170.0,174,3
1000000,7,received,uc,nancy,11140.0,56,1
1000000,7,received,uc,nancy,11160.0,13500,10
1000000,7,received,uc,nancy,11170.0,27000,20
1000000,7,received,uc,nancy,11180.0,54000,40
1000000,7,received,uc,nancy,11190.0,112050,83
1000000,7,received,uc,nancy,11200.0,345600,256
1000000,7,received,uc,nancy,11210.0,735750,545
1000000,7,received,uc,nancy,11220.0,1186650,879
1000000,7,received,uc,nancy,11230.0,2115450,1567
1000000,7,received,uc,nancy,11240.0,2703334,2003
1000000,7,received,uc,nancy,11250.0,2434692,1808
1000000,7,received,uc,nancy,11260.0,2433844,1808
1000000,7,received,uc,nancy,11270.0,2540517,1884
1000000,7,received,uc,nancy,11280.0,1552173,1181
1000000,7,received,uc,nancy,11290.0,1608,39
1000000,7,received,uc,nancy,11300.0,1347,34
1000000,7,received,uc,nancy,11310.0,1258,32
1000000,7,received,uc,nancy,11320.0,1219,31
1000000,7,received,uc,nancy,11330.0,1190,30
1000000,7,received,uc,nancy,11340.0,1063,27
1000000,7,received,uc,nancy,11350.0,985,25
1000000,7,received,uc,nancy,11360.0,946,24
1000000,7,received,uc,nancy,11370.0,985,25
1000000,7,received,uc,nancy,11380.0,946,24
1000000,7,received,uc,nancy,11390.0,829,21
1000000,7,received,uc,nancy,11400.0,702,18
1000000,7,received,uc,nancy,11410.0,556,14
1000000,7,received,uc,nancy,11420.0,595,15
1000000,7,received,uc,nancy,11430.0,741,19
1000000,7,received,uc,nancy,11440.0,556,14
1000000,7,received,uc,nancy,11450.0,390,10
1000000,7,received,uc,nancy,11460.0,400,10
1000000,7,received,uc,nancy,11470.0,195,5
1000000,7,received,uc,nancy,11480.0,156,4
1000000,7,received,uc,nancy,11490.0,166,4
1000000,7,received,uc,nancy,11500.0,78,2
