cluster,run_index,msg_size,lost,total_msg_packets,loss_rate
lyon,2,10000000,28,8201,0.003414217778319717
nancy,2,10000000,28,8201,0.003414217778319717
lyon,2,10000000,28,8201,0.003414217778319717
nantes,2,10000000,44,8185,0.005375687232742822
nantes,2,10000000,44,8185,0.005375687232742822
nantes,2,10000000,44,8185,0.005375687232742822
nantes,2,10000000,44,8185,0.005375687232742822
nantes,2,10000000,44,8185,0.005375687232742822
nancy,2,10000000,28,8201,0.003414217778319717
nancy,2,10000000,28,8201,0.003414217778319717
nancy,2,10000000,28,8201,0.003414217778319717
nancy,2,10000000,28,8201,0.003414217778319717
nancy,2,10000000,28,8201,0.003414217778319717
nancy,2,10000000,28,8201,0.003414217778319717
nancy,2,10000000,28,8201,0.003414217778319717
nancy,2,10000000,28,8201,0.003414217778319717
nancy,2,10000000,28,8201,0.003414217778319717
nancy,2,10000000,28,8201,0.003414217778319717
nancy,2,10000000,28,8201,0.003414217778319717
lyon,2,10000000,28,8201,0.003414217778319717
lyon,2,10000000,28,8201,0.003414217778319717
lyon,2,10000000,28,8201,0.003414217778319717
lyon,2,10000000,28,8201,0.003414217778319717
nancy,2,10000000,28,8201,0.003414217778319717
lyon,2,10000000,28,8201,0.003414217778319717
nantes,2,10000000,44,8185,0.005375687232742822
nantes,2,10000000,44,8185,0.005375687232742822
nantes,2,10000000,44,8185,0.005375687232742822
nantes,2,10000000,44,8185,0.005375687232742822
nantes,2,10000000,44,8185,0.005375687232742822
lyon,2,10000000,28,8201,0.003414217778319717
lyon,2,10000000,28,8201,0.003414217778319717
lyon,2,10000000,28,8201,0.003414217778319717
lyon,2,10000000,28,8201,0.003414217778319717
nancy,2,10000000,28,8201,0.003414217778319717
lyon,2,10000000,28,8201,0.003414217778319717
lyon,2,10000000,28,8201,0.003414217778319717
lyon,2,10000000,28,8201,0.003414217778319717
lyon,2,10000000,28,8201,0.003414217778319717
lyon,2,10000000,28,8201,0.003414217778319717
lyon,2,10000000,28,8201,0.003414217778319717
nantes,2,10000000,44,8185,0.005375687232742822
nantes,2,10000000,44,8185,0.005375687232742822
nantes,2,10000000,44,8185,0.005375687232742822
nantes,2,10000000,44,8185,0.005375687232742822
rennes,3,10000000,121,8205,0.014747105423522243
nancy,3,10000000,80,8246,0.009701673538685424
nantes,3,10000000,121,8205,0.014747105423522243
rennes,3,10000000,121,8205,0.014747105423522243
rennes,3,10000000,121,8205,0.014747105423522243
rennes,3,10000000,121,8205,0.014747105423522243
rennes,3,10000000,121,8205,0.014747105423522243
rennes,3,10000000,121,8205,0.014747105423522243
rennes,3,10000000,121,8205,0.014747105423522243
rennes,3,10000000,121,8205,0.014747105423522243
rennes,3,10000000,121,8205,0.014747105423522243
rennes,3,10000000,121,8205,0.014747105423522243
rennes,3,10000000,121,8205,0.014747105423522243
rennes,3,10000000,121,8205,0.014747105423522243
rennes,3,10000000,121,8205,0.014747105423522243
rennes,3,10000000,121,8205,0.014747105423522243
rennes,3,10000000,121,8205,0.014747105423522243
rennes,3,10000000,121,8205,0.014747105423522243
rennes,3,10000000,121,8205,0.014747105423522243
nancy,3,10000000,80,8246,0.009701673538685424
nancy,3,10000000,80,8246,0.009701673538685424
nancy,3,10000000,80,8246,0.009701673538685424
nancy,3,10000000,80,8246,0.009701673538685424
rennes,3,10000000,121,8205,0.014747105423522243
nancy,3,10000000,80,8246,0.009701673538685424
nantes,3,10000000,121,8205,0.014747105423522243
nantes,3,10000000,121,8205,0.014747105423522243
nantes,3,10000000,121,8205,0.014747105423522243
nantes,3,10000000,121,8205,0.014747105423522243
nantes,3,10000000,121,8205,0.014747105423522243
nantes,3,10000000,121,8205,0.014747105423522243
nantes,3,10000000,121,8205,0.014747105423522243
nantes,3,10000000,121,8205,0.014747105423522243
nantes,3,10000000,121,8205,0.014747105423522243
rennes,3,10000000,121,8205,0.014747105423522243
nantes,3,10000000,121,8205,0.014747105423522243
rennes,3,10000000,121,8205,0.014747105423522243
rennes,3,10000000,121,8205,0.014747105423522243
rennes,3,10000000,121,8205,0.014747105423522243
rennes,3,10000000,121,8205,0.014747105423522243
rennes,3,10000000,121,8205,0.014747105423522243
lyon,3,10000000,80,8246,0.009701673538685424
lyon,3,10000000,80,8246,0.009701673538685424
lyon,3,10000000,80,8246,0.009701673538685424
lyon,3,10000000,80,8246,0.009701673538685424
rennes,3,10000000,121,8205,0.014747105423522243
lyon,3,10000000,80,8246,0.009701673538685424
nancy,3,10000000,80,8246,0.009701673538685424
nancy,3,10000000,80,8246,0.009701673538685424
nancy,3,10000000,80,8246,0.009701673538685424
nancy,3,10000000,80,8246,0.009701673538685424
nancy,3,10000000,80,8246,0.009701673538685424
