cluster,msg_size,start,end,duration
nantes,1000,5000.1943,5000.1943,0
nantes,1000,4960.7114,4960.7114,0
nantes,1000,5005.0083,5005.0083,0
nantes,1000,4966.9883,4966.9883,0
nantes,1000,5012.4155,5012.4155,0
nantes,1000,4972.36,4972.36,0
nantes,1000,5016.593,5016.593,0
nantes,1000,4978.4155,4978.4155,0
nantes,1000,5023.531,5023.531,0
lyon,1000,4954.831,4954.831,0
lyon,1000,4999.3486,4999.3486,0
lyon,1000,4960.9106,4960.9106,0
lyon,1000,5005.598,5005.598,0
lyon,1000,4965.854,4965.854,0
lyon,1000,5010.262,5010.262,0
lyon,1000,4972.4673,4972.4673,0
lyon,1000,5017.613,5017.613,0
nancy,1000,5157.9463,5157.9463,0
nancy,1000,5208.503,5208.503,0
lyon,1000,4977.856,4977.856,0
lyon,1000,5022.865,5022.865,0
nancy,1000,5025.082,5025.082,0
nancy,1000,5075.289,5075.289,0
nancy,1000,5029.015,5029.015,0
nancy,1000,5079.1777,5079.1777,0
nancy,1000,5033.1514,5033.1514,0
nancy,1000,5083.375,5083.375,0
nancy,1000,5037.1724,5037.1724,0
nancy,1000,5087.1284,5087.1284,0
nancy,1000,5041.255,5041.255,0
nancy,1000,5091.646,5091.646,0
nancy,1000,5032.761,5032.761,0
nancy,1000,5083.2295,5083.2295,0
nancy,1000,5036.5127,5036.5127,0
nancy,1000,5086.59,5086.59,0
nancy,1000,5040.2354,5040.2354,0
nancy,1000,5090.784,5090.784,0
nancy,1000,5044.2305,5044.2305,0
nancy,1000,5094.3813,5094.3813,0
nancy,1000,5161.7676,5161.7676,0
nancy,1000,5211.985,5211.985,0
nancy,1000,5047.841,5047.841,0
nancy,1000,5098.4146,5098.4146,0
rennes,1000,4936.1685,4936.1685,0
rennes,1000,4980.6147,4980.6147,0
rennes,1000,4940.955,4940.955,0
rennes,1000,4985.8374,4985.8374,0
rennes,1000,4946.0664,4946.0664,0
rennes,1000,4990.4673,4990.4673,0
rennes,1000,4951.0674,4951.0674,0
rennes,1000,4996.023,4996.023,0
rennes,1000,4955.829,4955.829,0
rennes,1000,5000.511,5000.511,0
lyon,1000,4899.108,4899.108,0
lyon,1000,4943.47,4943.47,0
lyon,1000,4904.1074,4904.1074,0
lyon,1000,4949.2036,4949.2036,0
lyon,1000,4909.7183,4909.7183,0
lyon,1000,4954.2886,4954.2886,0
lyon,1000,4916.1074,4916.1074,0
lyon,1000,4960.635,4960.635,0
nancy,1000,5165.6626,5165.6626,0
nancy,1000,5216.2466,5216.2466,0
lyon,1000,4921.8853,4921.8853,0
lyon,1000,4966.3823,4966.3823,0
rennes,1000,4922.754,4922.754,0
rennes,1000,4967.605,4967.605,0
rennes,1000,4927.173,4927.173,0
rennes,1000,4972.001,4972.001,0
rennes,1000,4932.055,4932.055,0
rennes,1000,4976.8076,4976.8076,0
rennes,1000,4936.723,4936.723,0
rennes,1000,4981.745,4981.745,0
rennes,1000,4941.387,4941.387,0
rennes,1000,4986.173,4986.173,0
nantes,1000,4865.2124,4865.2124,0
nantes,1000,4910.28,4910.28,0
nantes,1000,4871.4897,4871.4897,0
nantes,1000,4916.552,4916.552,0
nantes,1000,4877.345,4877.345,0
nantes,1000,4921.7095,4921.7095,0
nantes,1000,4883.4395,4883.4395,0
nantes,1000,4928.104,4928.104,0
nancy,1000,5169.933,5169.933,0
nancy,1000,5219.9033,5219.9033,0
nantes,1000,4889.7007,4889.7007,0
nantes,1000,4934.269,4934.269,0
nancy,1000,4959.8975,4959.8975,0
nancy,1000,5009.996,5009.996,0
nancy,1000,4963.607,4963.607,0
nancy,1000,5013.57,5013.57,0
nancy,1000,4967.599,4967.599,0
nancy,1000,5017.4673,5017.4673,0
nancy,1000,4971.6616,4971.6616,0
nancy,1000,5022.07,5022.07,0
nancy,1000,4975.6074,4975.6074,0
nancy,1000,5025.7505,5025.7505,0
rennes,1000,4880.3384,4880.3384,0
rennes,1000,4925.0435,4925.0435,0
rennes,1000,4885.1045,4885.1045,0
rennes,1000,4930.3066,4930.3066,0
rennes,1000,4889.586,4889.586,0
rennes,1000,4934.3613,4934.3613,0
rennes,1000,4895.333,4895.333,0
rennes,1000,4940.524,4940.524,0
lyon,1000,5056.195,5056.195,0
lyon,1000,5101.6885,5101.6885,0
nancy,1000,5145.404,5145.404,0
nancy,1000,5195.59,5195.59,0
rennes,1000,4879.8647,4879.8647,0
rennes,1000,4924.4976,4924.4976,0
rennes,1000,5041.1895,5041.1895,0
rennes,1000,5086.27,5086.27,0
rennes,1000,5045.6616,5045.6616,0
rennes,1000,5090.752,5090.752,0
rennes,1000,5050.6636,5050.6636,0
rennes,1000,5095.297,5095.297,0
rennes,1000,5055.1963,5055.1963,0
rennes,1000,5099.8555,5099.8555,0
rennes,1000,5060.0366,5060.0366,0
rennes,1000,5105.138,5105.138,0
nantes,1000,5014.0244,5014.0244,0
nantes,1000,5058.7256,5058.7256,0
nantes,1000,5020.477,5020.477,0
nantes,1000,5065.517,5065.517,0
nantes,1000,5026.171,5026.171,0
nantes,1000,5070.7065,5070.7065,0
nantes,1000,5033.0356,5033.0356,0
nantes,1000,5077.9023,5077.9023,0
lyon,1000,5062.4224,5062.4224,0
lyon,1000,5107.703,5107.703,0
nantes,1000,5038.6006,5038.6006,0
nantes,1000,5083.2837,5083.2837,0
nantes,1000,4985.768,4985.768,0
nantes,1000,5030.548,5030.548,0
nantes,1000,4991.8374,4991.8374,0
nantes,1000,5037.178,5037.178,0
nantes,1000,4997.6094,4997.6094,0
nantes,1000,5042.1504,5042.1504,0
nantes,1000,5004.049,5004.049,0
nantes,1000,5049.1724,5049.1724,0
nantes,1000,5009.7354,5009.7354,0
nantes,1000,5054.6724,5054.6724,0
nancy,1000,5093.014,5093.014,0
nancy,1000,5143.7754,5143.7754,0
nancy,1000,5096.8164,5096.8164,0
nancy,1000,5147.005,5147.005,0
nancy,1000,5100.4365,5100.4365,0
nancy,1000,5150.7896,5150.7896,0
nancy,1000,5104.5225,5104.5225,0
nancy,1000,5154.674,5154.674,0
lyon,1000,5067.5225,5067.5225,0
lyon,1000,5112.8516,5112.8516,0
nancy,1000,5108.6377,5108.6377,0
nancy,1000,5158.8237,5158.8237,0
lyon,1000,4986.8457,4986.8457,0
lyon,1000,5031.4194,5031.4194,0
lyon,1000,4992.852,4992.852,0
lyon,1000,5038.2534,5038.2534,0
lyon,1000,4998.37,4998.37,0
lyon,1000,5043.7197,5043.7197,0
lyon,1000,5004.863,5004.863,0
lyon,1000,5050.1943,5050.1943,0
lyon,1000,5010.3403,5010.3403,0
lyon,1000,5055.635,5055.635,0
lyon,1000,4979.136,4979.136,0
lyon,1000,5024.5884,5024.5884,0
lyon,1000,4985.4897,4985.4897,0
lyon,1000,5030.7837,5030.7837,0
lyon,1000,4990.9634,4990.9634,0
lyon,1000,5036.3857,5036.3857,0
lyon,1000,4997.2925,4997.2925,0
lyon,1000,5041.9297,5041.9297,0
lyon,1000,5074.267,5074.267,0
lyon,1000,5119.105,5119.105,0
lyon,1000,5002.8374,5002.8374,0
lyon,1000,5047.483,5047.483,0
rennes,1000,4989.0835,4989.0835,0
rennes,1000,5034.2886,5034.2886,0
rennes,1000,4993.637,4993.637,0
rennes,1000,5038.5234,5038.5234,0
rennes,1000,4998.5767,4998.5767,0
rennes,1000,5043.6426,5043.6426,0
rennes,1000,5003.2354,5003.2354,0
rennes,1000,5048.083,5048.083,0
rennes,1000,5008.448,5008.448,0
rennes,1000,5053.383,5053.383,0
nantes,1000,4930.137,4930.137,0
nantes,1000,4974.9385,4974.9385,0
nantes,1000,4936.2495,4936.2495,0
nantes,1000,4981.481,4981.481,0
nantes,1000,4941.7676,4941.7676,0
nantes,1000,4986.447,4986.447,0
nantes,1000,4948.448,4948.448,0
nantes,1000,4993.3687,4993.3687,0
lyon,1000,5079.42,5079.42,0
lyon,1000,5124.39,5124.39,0
nantes,1000,4953.657,4953.657,0
nantes,1000,4998.401,4998.401,0
nantes,1000,4919.8057,4919.8057,0
nantes,1000,4965.177,4965.177,0
nantes,1000,4926.861,4926.861,0
nantes,1000,4971.2812,4971.2812,0
nantes,1000,4932.101,4932.101,0
nantes,1000,4976.5728,4976.5728,0
nantes,1000,4938.8755,4938.8755,0
nantes,1000,4983.9946,4983.9946,0
nantes,1000,4944.6245,4944.6245,0
nantes,1000,4989.9873,4989.9873,0
lyon,1000,4927.327,4927.327,0
lyon,1000,4972.434,4972.434,0
lyon,1000,4932.9814,4932.9814,0
lyon,1000,4977.97,4977.97,0
lyon,1000,4938.8164,4938.8164,0
lyon,1000,4984.645,4984.645,0
lyon,1000,4945.565,4945.565,0
lyon,1000,4990.703,4990.703,0
nancy,1000,5129.7056,5129.7056,0
nancy,1000,5180.132,5180.132,0
lyon,1000,4950.834,4950.834,0
lyon,1000,4995.9644,4995.9644,0
nancy,1000,4992.328,4992.328,0
nancy,1000,5042.816,5042.816,0
nancy,1000,4996.1636,4996.1636,0
nancy,1000,5046.271,5046.271,0
nancy,1000,5000.02,5000.02,0
nancy,1000,5050.272,5050.272,0
nancy,1000,5004.1416,5004.1416,0
nancy,1000,5054.2705,5054.2705,0
nancy,1000,5007.9688,5007.9688,0
nancy,1000,5058.147,5058.147,0
nancy,1000,4988.6733,4988.6733,0
nancy,1000,5038.6865,5038.6865,0
nancy,1000,4992.2603,4992.2603,0
nancy,1000,5042.8794,5042.8794,0
nancy,1000,4995.7983,4995.7983,0
nancy,1000,5046.517,5046.517,0
nancy,1000,4999.5923,4999.5923,0
nancy,1000,5050.281,5050.281,0
nancy,1000,5133.5166,5133.5166,0
nancy,1000,5183.6943,5183.6943,0
nancy,1000,5003.277,5003.277,0
nancy,1000,5053.694,5053.694,0
rennes,1000,4899.8193,4899.8193,0
rennes,1000,4944.806,4944.806,0
rennes,1000,4904.4243,4904.4243,0
rennes,1000,4949.515,4949.515,0
rennes,1000,4908.9243,4908.9243,0
rennes,1000,4953.9097,4953.9097,0
rennes,1000,4914.0176,4914.0176,0
rennes,1000,4959.4443,4959.4443,0
rennes,1000,4918.6035,4918.6035,0
rennes,1000,4963.6064,4963.6064,0
lyon,1000,4866.9575,4866.9575,0
lyon,1000,4911.964,4911.964,0
lyon,1000,4873.1304,4873.1304,0
lyon,1000,4918.4375,4918.4375,0
lyon,1000,4878.0967,4878.0967,0
lyon,1000,4923.121,4923.121,0
lyon,1000,4884.7036,4884.7036,0
lyon,1000,4929.6387,4929.6387,0
nancy,1000,5137.436,5137.436,0
nancy,1000,5187.785,5187.785,0
lyon,1000,4889.944,4889.944,0
lyon,1000,4934.885,4934.885,0
rennes,1000,4900.0615,4900.0615,0
rennes,1000,4945.1553,4945.1553,0
rennes,1000,4904.65,4904.65,0
rennes,1000,4950.4146,4950.4146,0
rennes,1000,4909.2896,4909.2896,0
rennes,1000,4954.3247,4954.3247,0
rennes,1000,4914.408,4914.408,0
rennes,1000,4959.7266,4959.7266,0
rennes,1000,4919.0327,4919.0327,0
rennes,1000,4964.2305,4964.2305,0
nantes,1000,4846.386,4846.386,0
nantes,1000,4891.3257,4891.3257,0
nantes,1000,4852.2856,4852.2856,0
nantes,1000,4897.0435,4897.0435,0
nantes,1000,4857.563,4857.563,0
nantes,1000,4902.5215,4902.5215,0
nantes,1000,4864.446,4864.446,0
nantes,1000,4909.105,4909.105,0
nancy,1000,5141.51,5141.51,0
nancy,1000,5191.8604,5191.8604,0
nantes,1000,4869.95,4869.95,0
nantes,1000,4914.5693,4914.5693,0
nancy,1000,4936.022,4936.022,0
nancy,1000,4986.6416,4986.6416,0
nancy,1000,4939.376,4939.376,0
nancy,1000,4990.072,4990.072,0
nancy,1000,4943.5957,4943.5957,0
nancy,1000,4993.644,4993.644,0
nancy,1000,4947.689,4947.689,0
nancy,1000,4997.9077,4997.9077,0
nancy,1000,4951.8516,4951.8516,0
nancy,1000,5002.5083,5002.5083,0
rennes,1000,4861.1255,4861.1255,0
rennes,1000,4905.7793,4905.7793,0
rennes,1000,4865.4883,4865.4883,0
rennes,1000,4910.857,4910.857,0
rennes,1000,4870.3677,4870.3677,0
rennes,1000,4915.2075,4915.2075,0
rennes,1000,4875.4883,4875.4883,0
rennes,1000,4920.8735,4920.8735,0
lyon,1000,5041.0146,5041.0146,0
lyon,1000,5087.087,5087.087,0
nancy,1000,5171.301,5171.301,0
nancy,1000,5222.111,5222.111,0
rennes,1000,4899.7476,4899.7476,0
rennes,1000,4945.391,4945.391,0
rennes,1000,5049.416,5049.416,0
rennes,1000,5094.4653,5094.4653,0
rennes,1000,5053.796,5053.796,0
rennes,1000,5099.3735,5099.3735,0
rennes,1000,5058.6333,5058.6333,0
rennes,1000,5104.0264,5104.0264,0
rennes,1000,5063.732,5063.732,0
rennes,1000,5109.475,5109.475,0
rennes,1000,5068.293,5068.293,0
rennes,1000,5113.4004,5113.4004,0
nantes,1000,5022.25,5022.25,0
nantes,1000,5067.3916,5067.3916,0
nantes,1000,5028.1284,5028.1284,0
nantes,1000,5072.367,5072.367,0
nantes,1000,5033.917,5033.917,0
nantes,1000,5078.8657,5078.8657,0
nantes,1000,5040.577,5040.577,0
nantes,1000,5084.9814,5084.9814,0
lyon,1000,5046.7964,5046.7964,0
lyon,1000,5091.132,5091.132,0
nantes,1000,5046.193,5046.193,0
nantes,1000,5090.609,5090.609,0
nantes,1000,4997.5684,4997.5684,0
nantes,1000,5041.7754,5041.7754,0
nantes,1000,5003.65,5003.65,0
nantes,1000,5049.238,5049.238,0
nantes,1000,5009.461,5009.461,0
nantes,1000,5053.882,5053.882,0
nantes,1000,5016.3506,5016.3506,0
nantes,1000,5061.653,5061.653,0
nantes,1000,5021.9287,5021.9287,0
nantes,1000,5066.1777,5066.1777,0
nancy,1000,5094.869,5094.869,0
nancy,1000,5144.915,5144.915,0
nancy,1000,5099.0757,5099.0757,0
nancy,1000,5150.2837,5150.2837,0
nancy,1000,5103.2993,5103.2993,0
nancy,1000,5153.306,5153.306,0
nancy,1000,5107.3076,5107.3076,0
nancy,1000,5157.3535,5157.3535,0
lyon,1000,5051.911,5051.911,0
lyon,1000,5096.9854,5096.9854,0
nancy,1000,5111.3994,5111.3994,0
nancy,1000,5161.646,5161.646,0
lyon,1000,5000.415,5000.415,0
lyon,1000,5046.106,5046.106,0
lyon,1000,5006.5093,5006.5093,0
lyon,1000,5051.1777,5051.1777,0
lyon,1000,5011.4224,5011.4224,0
lyon,1000,5057.3096,5057.3096,0
lyon,1000,5018.0117,5018.0117,0
lyon,1000,5062.393,5062.393,0
lyon,1000,5023.657,5023.657,0
lyon,1000,5069.1367,5069.1367,0
lyon,1000,4992.4976,4992.4976,0
lyon,1000,5037.8135,5037.8135,0
lyon,1000,4998.816,4998.816,0
lyon,1000,5045.4,5045.4,0
lyon,1000,5004.111,5004.111,0
lyon,1000,5049.246,5049.246,0
lyon,1000,5010.381,5010.381,0
lyon,1000,5055.1855,5055.1855,0
lyon,1000,5058.4307,5058.4307,0
lyon,1000,5102.9707,5102.9707,0
lyon,1000,5015.9185,5015.9185,0
lyon,1000,5062.04,5062.04,0
rennes,1000,5023.0884,5023.0884,0
rennes,1000,5067.3574,5067.3574,0
rennes,1000,5027.6875,5027.6875,0
rennes,1000,5073.116,5073.116,0
rennes,1000,5032.6587,5032.6587,0
rennes,1000,5076.974,5076.974,0
rennes,1000,5037.117,5037.117,0
rennes,1000,5082.766,5082.766,0
rennes,1000,5042.2266,5042.2266,0
rennes,1000,5088.129,5088.129,0
nantes,1000,4942.023,4942.023,0
nantes,1000,4987.937,4987.937,0
nantes,1000,4948.75,4948.75,0
nantes,1000,4993.94,4993.94,0
nantes,1000,4954.0024,4954.0024,0
nantes,1000,4998.583,4998.583,0
nantes,1000,4960.6294,4960.6294,0
nantes,1000,5004.924,5004.924,0
lyon,1000,5064.164,5064.164,0
lyon,1000,5111.176,5111.176,0
nantes,1000,4966.3643,4966.3643,0
nantes,1000,5010.7505,5010.7505,0
nantes,1000,4956.588,4956.588,0
nantes,1000,5002.775,5002.775,0
nantes,1000,4962.5312,4962.5312,0
nantes,1000,5007.593,5007.593,0
nantes,1000,4968.071,4968.071,0
nantes,1000,5012.6724,5012.6724,0
nantes,1000,4974.5366,4974.5366,0
nantes,1000,5019.3223,5019.3223,0
nantes,1000,4980.3545,4980.3545,0
nantes,1000,5025.275,5025.275,0
lyon,1000,4929.8594,4929.8594,0
lyon,1000,4976.117,4976.117,0
lyon,1000,4936.5054,4936.5054,0
lyon,1000,4982.135,4982.135,0
lyon,1000,4941.8735,4941.8735,0
lyon,1000,4986.341,4986.341,0
lyon,1000,4948.3496,4948.3496,0
lyon,1000,4993.458,4993.458,0
nancy,1000,5155.263,5155.263,0
nancy,1000,5207.5425,5207.5425,0
lyon,1000,4954.1777,4954.1777,0
lyon,1000,4999.707,4999.707,0
nancy,1000,5029.1714,5029.1714,0
nancy,1000,5081.7,5081.7,0
nancy,1000,5032.864,5032.864,0
nancy,1000,5083.581,5083.581,0
nancy,1000,5036.8604,5036.8604,0
nancy,1000,5087.8965,5087.8965,0
nancy,1000,5041.027,5041.027,0
nancy,1000,5091.6367,5091.6367,0
nancy,1000,5044.8726,5044.8726,0
nancy,1000,5096.3813,5096.3813,0
nancy,1000,5005.5557,5005.5557,0
nancy,1000,5055.5513,5055.5513,0
nancy,1000,5009.1895,5009.1895,0
nancy,1000,5059.738,5059.738,0
nancy,1000,5013.233,5013.233,0
nancy,1000,5063.66,5063.66,0
nancy,1000,5017.0825,5017.0825,0
nancy,1000,5068.326,5068.326,0
nancy,1000,5159.077,5159.077,0
nancy,1000,5209.179,5209.179,0
nancy,1000,5020.7837,5020.7837,0
nancy,1000,5070.4844,5070.4844,0
rennes,1000,4934.05,4934.05,0
rennes,1000,4978.615,4978.615,0
rennes,1000,4938.6616,4938.6616,0
rennes,1000,4983.624,4983.624,0
rennes,1000,4943.269,4943.269,0
rennes,1000,4987.908,4987.908,0
rennes,1000,4948.3154,4948.3154,0
rennes,1000,4994.1665,4994.1665,0
rennes,1000,4953.0527,4953.0527,0
rennes,1000,4998.2437,4998.2437,0
lyon,1000,4900.0825,4900.0825,0
lyon,1000,4944.842,4944.842,0
lyon,1000,4905.647,4905.647,0
lyon,1000,4951.4736,4951.4736,0
lyon,1000,4910.8657,4910.8657,0
lyon,1000,4956.7476,4956.7476,0
lyon,1000,4917.0776,4917.0776,0
lyon,1000,4962.2324,4962.2324,0
nancy,1000,5163.0195,5163.0195,0
nancy,1000,5214.0503,5214.0503,0
lyon,1000,4922.5454,4922.5454,0
lyon,1000,4969.303,4969.303,0
rennes,1000,4923.0464,4923.0464,0
rennes,1000,4967.5273,4967.5273,0
rennes,1000,4928.055,4928.055,0
rennes,1000,4972.9,4972.9,0
rennes,1000,4932.9253,4932.9253,0
rennes,1000,4978.537,4978.537,0
rennes,1000,4937.8633,4937.8633,0
rennes,1000,4982.7783,4982.7783,0
rennes,1000,4942.4766,4942.4766,0
rennes,1000,4988.1396,4988.1396,0
nantes,1000,4856.02,4856.02,0
nantes,1000,4900.127,4900.127,0
nantes,1000,4861.2056,4861.2056,0
nantes,1000,4905.7866,4905.7866,0
nantes,1000,4867.3193,4867.3193,0
nantes,1000,4913.1367,4913.1367,0
nantes,1000,4874.5254,4874.5254,0
nantes,1000,4918.8164,4918.8164,0
nancy,1000,5167.134,5167.134,0
nancy,1000,5217.828,5217.828,0
nantes,1000,4880.367,4880.367,0
nantes,1000,4926.04,4926.04,0
nancy,1000,4948.3433,4948.3433,0
nancy,1000,4998.0693,4998.0693,0
nancy,1000,4952.2666,4952.2666,0
nancy,1000,5003.7075,5003.7075,0
nancy,1000,4956.11,4956.11,0
nancy,1000,5007.104,5007.104,0
nancy,1000,4960.309,4960.309,0
nancy,1000,5011.182,5011.182,0
nancy,1000,4964.4395,4964.4395,0
nancy,1000,5015.676,5015.676,0
rennes,1000,4880.687,4880.687,0
rennes,1000,4926.6426,4926.6426,0
rennes,1000,4885.518,4885.518,0
rennes,1000,4929.8784,4929.8784,0
rennes,1000,4890.34,4890.34,0
rennes,1000,4934.6494,4934.6494,0
rennes,1000,4894.94,4894.94,0
rennes,1000,4940.8413,4940.8413,0
lyon,1000,5077.0894,5077.0894,0
lyon,1000,5121.5713,5121.5713,0
nancy,1000,5160.0728,5160.0728,0
nancy,1000,5210.2935,5210.2935,0
rennes,1000,4904.048,4904.048,0
rennes,1000,4948.849,4948.849,0
rennes,1000,5044.445,5044.445,0
rennes,1000,5089.3267,5089.3267,0
rennes,1000,5049.4033,5049.4033,0
rennes,1000,5094.205,5094.205,0
rennes,1000,5053.916,5053.916,0
rennes,1000,5099.1626,5099.1626,0
rennes,1000,5058.98,5058.98,0
rennes,1000,5103.661,5103.661,0
rennes,1000,5063.4897,5063.4897,0
rennes,1000,5107.8955,5107.8955,0
nantes,1000,5021.644,5021.644,0
nantes,1000,5066.474,5066.474,0
nantes,1000,5028.5986,5028.5986,0
nantes,1000,5073.1274,5073.1274,0
nantes,1000,5033.4214,5033.4214,0
nantes,1000,5078.495,5078.495,0
nantes,1000,5039.8604,5039.8604,0
nantes,1000,5083.948,5083.948,0
lyon,1000,5081.5557,5081.5557,0
lyon,1000,5127.223,5127.223,0
nantes,1000,5045.0015,5045.0015,0
nantes,1000,5089.574,5089.574,0
nantes,1000,5009.939,5009.939,0
nantes,1000,5054.2036,5054.2036,0
nantes,1000,5016.4727,5016.4727,0
nantes,1000,5060.759,5060.759,0
nantes,1000,5021.7666,5021.7666,0
nantes,1000,5066.4097,5066.4097,0
nantes,1000,5027.8916,5027.8916,0
nantes,1000,5072.768,5072.768,0
nantes,1000,5033.63,5033.63,0
nantes,1000,5078.6064,5078.6064,0
nancy,1000,5111.9194,5111.9194,0
nancy,1000,5162.1025,5162.1025,0
nancy,1000,5115.644,5115.644,0
nancy,1000,5165.786,5165.786,0
nancy,1000,5119.777,5119.777,0
nancy,1000,5169.7144,5169.7144,0
nancy,1000,5124.022,5124.022,0
nancy,1000,5173.8037,5173.8037,0
lyon,1000,5087.318,5087.318,0
lyon,1000,5131.9194,5131.9194,0
nancy,1000,5127.907,5127.907,0
nancy,1000,5178.73,5178.73,0
lyon,1000,5005.895,5005.895,0
lyon,1000,5050.095,5050.095,0
lyon,1000,5011.6304,5011.6304,0
lyon,1000,5056.1626,5056.1626,0
lyon,1000,5017.083,5017.083,0
lyon,1000,5062.198,5062.198,0
lyon,1000,5023.5166,5023.5166,0
lyon,1000,5067.9194,5067.9194,0
lyon,1000,5029.2056,5029.2056,0
lyon,1000,5074.0825,5074.0825,0
lyon,1000,4997.006,4997.006,0
lyon,1000,5041.3315,5041.3315,0
lyon,1000,5002.7563,5002.7563,0
lyon,1000,5047.086,5047.086,0
lyon,1000,5008.198,5008.198,0
lyon,1000,5052.6426,5052.6426,0
lyon,1000,5014.793,5014.793,0
lyon,1000,5059.1245,5059.1245,0
lyon,1000,5093.5586,5093.5586,0
lyon,1000,5138.23,5138.23,0
lyon,1000,5020.38,5020.38,0
lyon,1000,5064.669,5064.669,0
rennes,1000,5015.261,5015.261,0
rennes,1000,5059.8286,5059.8286,0
rennes,1000,5019.7036,5019.7036,0
rennes,1000,5064.051,5064.051,0
rennes,1000,5024.176,5024.176,0
rennes,1000,5069.3486,5069.3486,0
rennes,1000,5029.5444,5029.5444,0
rennes,1000,5074.9565,5074.9565,0
rennes,1000,5034.1914,5034.1914,0
rennes,1000,5078.569,5078.569,0
nantes,1000,4949.6943,4949.6943,0
nantes,1000,4994.477,4994.477,0
nantes,1000,4955.8677,4955.8677,0
nantes,1000,5000.1455,5000.1455,0
nantes,1000,4961.2935,4961.2935,0
nantes,1000,5006.325,5006.325,0
nantes,1000,4967.8203,4967.8203,0
nantes,1000,5011.973,5011.973,0
lyon,1000,5098.9556,5098.9556,0
lyon,1000,5143.742,5143.742,0
nantes,1000,4973.818,4973.818,0
nantes,1000,5018.6455,5018.6455,0
nantes,1000,4949.7905,4949.7905,0
nantes,1000,4994.246,4994.246,0
nantes,1000,4955.165,4955.165,0
nantes,1000,4999.7793,4999.7793,0
nantes,1000,4961.143,4961.143,0
nantes,1000,5005.9487,5005.9487,0
nantes,1000,4967.0933,4967.0933,0
nantes,1000,5011.7275,5011.7275,0
nantes,1000,4973.603,4973.603,0
nantes,1000,5018.3013,5018.3013,0
lyon,1000,4951.564,4951.564,0
lyon,1000,4996.0625,4996.0625,0
lyon,1000,4958.2056,4958.2056,0
lyon,1000,5003.899,5003.899,0
lyon,1000,4963.5054,4963.5054,0
lyon,1000,5007.924,5007.924,0
lyon,1000,4970.004,4970.004,0
lyon,1000,5014.4756,5014.4756,0
nancy,1000,5144.0195,5144.0195,0
nancy,1000,5194.034,5194.034,0
lyon,1000,4975.5645,4975.5645,0
lyon,1000,5020.8154,5020.8154,0
nancy,1000,5010.2964,5010.2964,0
nancy,1000,5060.964,5060.964,0
nancy,1000,5014.123,5014.123,0
nancy,1000,5064.032,5064.032,0
nancy,1000,5018.1987,5018.1987,0
nancy,1000,5068.7666,5068.7666,0
nancy,1000,5022.2476,5022.2476,0
nancy,1000,5073.485,5073.485,0
nancy,1000,5026.25,5026.25,0
nancy,1000,5076.814,5076.814,0
nancy,1000,5003.339,5003.339,0
nancy,1000,5052.978,5052.978,0
nancy,1000,5007.1455,5007.1455,0
nancy,1000,5056.8047,5056.8047,0
nancy,1000,5011.1235,5011.1235,0
nancy,1000,5061.773,5061.773,0
nancy,1000,5015.1934,5015.1934,0
nancy,1000,5064.9194,5064.9194,0
nancy,1000,5147.834,5147.834,0
nancy,1000,5197.66,5197.66,0
nancy,1000,5019.1064,5019.1064,0
nancy,1000,5068.8984,5068.8984,0
rennes,1000,4927.026,4927.026,0
rennes,1000,4971.532,4971.532,0
rennes,1000,4931.334,4931.334,0
rennes,1000,4976.426,4976.426,0
rennes,1000,4936.389,4936.389,0
rennes,1000,4981.0596,4981.0596,0
rennes,1000,4940.815,4940.815,0
rennes,1000,4985.3086,4985.3086,0
rennes,1000,4945.7446,4945.7446,0
rennes,1000,4990.7217,4990.7217,0
lyon,1000,4899.9272,4899.9272,0
lyon,1000,4944.146,4944.146,0
lyon,1000,4906.1216,4906.1216,0
lyon,1000,4950.709,4950.709,0
lyon,1000,4911.409,4911.409,0
lyon,1000,4956.432,4956.432,0
lyon,1000,4917.915,4917.915,0
lyon,1000,4962.6274,4962.6274,0
nancy,1000,5151.941,5151.941,0
