cluster,msg_size,time
nancy,100000,5136.8945
nancy,100000,5136.909
nancy,100000,5136.9297
nancy,100000,5136.9395
nancy,100000,5136.95
nancy,100000,5136.9634
nancy,100000,5136.992
nancy,100000,5137.0024
nancy,100000,5159.862
nancy,100000,5159.904
nancy,100000,5159.9185
nancy,100000,5159.9287
nancy,100000,5159.98
nancy,100000,5159.993
nancy,100000,5160.0034
nancy,100000,5160.0127
nancy,100000,5160.0234
nancy,100000,5183.048
nancy,100000,5183.091
nancy,100000,5183.105
nancy,100000,5183.1157
nancy,100000,5183.1255
nancy,100000,5183.1357
nancy,100000,5183.1465
nancy,100000,5183.1562
nancy,100000,5183.166
nancy,100000,5205.9595
nancy,100000,5206.002
nancy,100000,5206.016
nancy,100000,5206.0264
nancy,100000,5206.037
nancy,100000,5206.047
nancy,100000,5206.0576
nancy,100000,5206.067
nancy,100000,5206.077
nancy,100000,5228.998
nancy,100000,5229.0405
nancy,100000,5229.0957
nancy,100000,5229.108
nancy,100000,5229.1177
nancy,100000,5229.1284
nancy,100000,5041.6245
nancy,100000,5041.677
nancy,100000,5041.6978
nancy,100000,5041.7285
nancy,100000,5041.7456
nancy,100000,5041.7593
nancy,100000,5041.774
nancy,100000,5041.783
nancy,100000,5041.7935
nancy,100000,5071.1475
nancy,100000,5071.213
nancy,100000,5071.236
nancy,100000,5071.2534
nancy,100000,5071.2715
nancy,100000,5071.29
nancy,100000,5071.3027
nancy,100000,5071.313
nancy,100000,5071.3228
nancy,100000,5094.1445
nancy,100000,5094.197
nancy,100000,5094.2046
nancy,100000,5094.209
nancy,100000,5094.2163
nancy,100000,5094.2197
nancy,100000,5094.242
nancy,100000,5094.246
nancy,100000,5094.2505
nancy,100000,5117.299
nancy,100000,5117.3516
nancy,100000,5117.3857
nancy,100000,5117.405
nancy,100000,5117.4214
nancy,100000,5117.442
nancy,100000,5117.4517
nancy,100000,5117.462
nancy,100000,5117.486
nancy,100000,5140.5015
nancy,100000,5140.5547
nancy,100000,5140.5757
nancy,100000,5140.6055
nancy,100000,5140.6226
nancy,100000,5140.6387
nancy,100000,5140.654
nancy,100000,5140.6636
nancy,100000,5140.674
nancy,100000,5163.508
nancy,100000,5163.561
nancy,100000,5163.5835
nancy,100000,5163.601
nancy,100000,5163.6636
nancy,100000,5163.677
nancy,100000,5163.6865
nancy,100000,5163.697
nancy,100000,5163.7065
nancy,100000,5186.6797
nancy,100000,5186.734
nancy,100000,5186.755
nancy,100000,5186.773
nancy,100000,5186.7905
nancy,100000,5186.807
nancy,100000,5186.8193
nancy,100000,5186.8296
nancy,100000,5186.84
nancy,100000,5209.5913
nancy,100000,5209.6455
nancy,100000,5209.666
nancy,100000,5209.685
nancy,100000,5209.7026
nancy,100000,5209.721
nancy,100000,5209.7314
nancy,100000,5209.741
nancy,100000,5209.751
nancy,100000,5232.6313
nancy,100000,5232.6855
nancy,100000,5232.77
nancy,100000,5232.784
nancy,100000,5232.795
nancy,100000,5232.804
nancy,100000,5045.8247
nancy,100000,5045.865
nancy,100000,5045.878
nancy,100000,5045.8984
nancy,100000,5045.9087
nancy,100000,5045.919
nancy,100000,5045.9316
nancy,100000,5045.9414
nancy,100000,5045.951
nancy,100000,5075.3457
nancy,100000,5075.397
nancy,100000,5075.4106
nancy,100000,5075.422
nancy,100000,5075.4316
nancy,100000,5075.4414
nancy,100000,5075.4517
nancy,100000,5075.461
nancy,100000,5075.4707
nancy,100000,5098.338
nancy,100000,5098.3613
nancy,100000,5098.367
nancy,100000,5098.37
nancy,100000,5098.375
nancy,100000,5098.3784
nancy,100000,5098.4014
nancy,100000,5098.405
nancy,100000,5098.41
nancy,100000,5121.497
nancy,100000,5121.539
nancy,100000,5121.563
nancy,100000,5121.5723
nancy,100000,5121.5825
nancy,100000,5121.5967
nancy,100000,5121.6064
nancy,100000,5121.6147
nancy,100000,5121.6387
nancy,100000,5144.699
nancy,100000,5144.7407
nancy,100000,5144.7544
nancy,100000,5144.7744
nancy,100000,5144.7847
nancy,100000,5144.795
nancy,100000,5144.808
nancy,100000,5144.818
nancy,100000,5144.8477
nancy,100000,5167.708
nancy,100000,5167.7495
nancy,100000,5167.763
nancy,100000,5167.774
nancy,100000,5167.8237
nancy,100000,5167.8364
nancy,100000,5167.846
nancy,100000,5167.856
nancy,100000,5167.8657
nancy,100000,5190.895
nancy,100000,5190.937
nancy,100000,5190.9507
nancy,100000,5190.9614
nancy,100000,5190.97
nancy,100000,5190.981
nancy,100000,5190.9917
nancy,100000,5191.0015
nancy,100000,5191.011
nancy,100000,5213.8066
nancy,100000,5213.849
nancy,100000,5213.8633
nancy,100000,5213.874
nancy,100000,5213.884
nancy,100000,5213.894
nancy,100000,5213.906
nancy,100000,5213.9155
nancy,100000,5213.9253
nancy,100000,5236.8467
nancy,100000,5236.889
nancy,100000,5236.9453
nancy,100000,5236.9575
nancy,100000,5236.968
nancy,100000,5236.9775
nancy,100000,5049.7925
nancy,100000,5049.834
nancy,100000,5049.847
nancy,100000,5049.869
nancy,100000,5049.88
nancy,100000,5049.89
nancy,100000,5049.904
nancy,100000,5049.9136
nancy,100000,5049.9233
nancy,100000,5079.3145
nancy,100000,5079.368
nancy,100000,5079.384
nancy,100000,5079.3955
nancy,100000,5079.405
nancy,100000,5079.4146
nancy,100000,5079.424
nancy,100000,5079.4336
nancy,100000,5079.444
nancy,100000,5102.329
nancy,100000,5102.355
nancy,100000,5102.3604
nancy,100000,5102.364
nancy,100000,5102.368
nancy,100000,5102.371
nancy,100000,5102.3745
nancy,100000,5102.3984
nancy,100000,5102.404
nancy,100000,5125.4653
nancy,100000,5125.5083
nancy,100000,5125.5327
nancy,100000,5125.5425
nancy,100000,5125.5527
nancy,100000,5125.5664
nancy,100000,5125.5767
nancy,100000,5125.5854
nancy,100000,5125.6104
nancy,100000,5148.668
nancy,100000,5148.7104
nancy,100000,5148.724
nancy,100000,5148.7456
nancy,100000,5148.7563
nancy,100000,5148.766
nancy,100000,5148.7793
nancy,100000,5148.7896
nancy,100000,5148.7993
nancy,100000,5171.6772
nancy,100000,5171.719
nancy,100000,5171.733
nancy,100000,5171.743
nancy,100000,5171.7954
nancy,100000,5171.8066
nancy,100000,5171.8164
nancy,100000,5171.825
nancy,100000,5171.8354
nancy,100000,5194.8477
nancy,100000,5194.8916
nancy,100000,5194.906
nancy,100000,5194.9165
nancy,100000,5194.9277
nancy,100000,5194.937
nancy,100000,5194.9473
nancy,100000,5194.9565
nancy,100000,5194.967
nancy,100000,5217.7583
nancy,100000,5217.802
nancy,100000,5217.8154
nancy,100000,5217.825
nancy,100000,5217.837
nancy,100000,5217.846
nancy,100000,5217.8564
nancy,100000,5217.865
nancy,100000,5217.8755
nancy,100000,5240.799
nancy,100000,5240.861
nancy,100000,5240.916
nancy,100000,5240.929
nancy,100000,5240.9395
nancy,100000,5240.949
rennes,100000,4976.8853
rennes,100000,4976.943
rennes,100000,4976.967
rennes,100000,4976.9873
rennes,100000,4977.006
rennes,100000,4977.0303
rennes,100000,4977.0396
rennes,100000,4977.048
rennes,100000,4977.0566
rennes,100000,4999.786
rennes,100000,4999.819
rennes,100000,4999.8306
rennes,100000,4999.8403
rennes,100000,4999.8545
rennes,100000,4999.8647
rennes,100000,4999.9062
rennes,100000,4999.919
rennes,100000,4999.947
rennes,100000,5022.929
rennes,100000,5022.9526
rennes,100000,5022.9717
rennes,100000,5022.981
rennes,100000,5022.99
rennes,100000,5023.004
rennes,100000,5023.013
rennes,100000,5023.022
rennes,100000,5023.057
rennes,100000,5046.2314
rennes,100000,5046.254
rennes,100000,5046.264
rennes,100000,5046.28
rennes,100000,5046.289
rennes,100000,5046.2974
rennes,100000,5046.3115
rennes,100000,5046.3203
rennes,100000,5046.3286
rennes,100000,5069.2754
rennes,100000,5069.32
rennes,100000,5069.3423
rennes,100000,5069.362
rennes,100000,5069.4233
rennes,100000,5069.4346
rennes,100000,5069.444
rennes,100000,5069.452
rennes,100000,5069.461
rennes,100000,5092.3833
rennes,100000,5092.406
rennes,100000,5092.4165
rennes,100000,5092.4253
rennes,100000,5092.4346
rennes,100000,5092.4424
rennes,100000,5092.4517
rennes,100000,5092.46
rennes,100000,5092.481
rennes,100000,5115.2964
rennes,100000,5115.319
rennes,100000,5115.3296
rennes,100000,5115.339
rennes,100000,5115.347
rennes,100000,5115.357
rennes,100000,5115.365
rennes,100000,5115.3735
rennes,100000,5115.3823
rennes,100000,5138.239
rennes,100000,5138.2617
rennes,100000,5138.3003
rennes,100000,5138.325
rennes,100000,5138.3335
rennes,100000,5138.342
rennes,100000,4981.0537
rennes,100000,4981.0986
rennes,100000,4981.1104
rennes,100000,4981.1206
rennes,100000,4981.1304
rennes,100000,4981.14
rennes,100000,4981.151
rennes,100000,4981.161
rennes,100000,4981.171
rennes,100000,5003.959
rennes,100000,5003.9863
rennes,100000,5003.9927
rennes,100000,5003.998
rennes,100000,5004.0054
rennes,100000,5004.0103
rennes,100000,5004.0396
rennes,100000,5004.0474
rennes,100000,5004.0557
rennes,100000,5027.1016
rennes,100000,5027.119
rennes,100000,5027.131
rennes,100000,5027.136
rennes,100000,5027.1406
rennes,100000,5027.148
rennes,100000,5027.153
rennes,100000,5027.1577
rennes,100000,5027.171
rennes,100000,5050.399
rennes,100000,5050.416
rennes,100000,5050.422
rennes,100000,5050.432
rennes,100000,5050.4365
rennes,100000,5050.4414
rennes,100000,5050.4487
rennes,100000,5050.453
rennes,100000,5050.458
rennes,100000,5073.4443
rennes,100000,5073.4775
rennes,100000,5073.4897
rennes,100000,5073.499
rennes,100000,5073.5474
rennes,100000,5073.5703
rennes,100000,5073.5757
rennes,100000,5073.5796
rennes,100000,5073.5845
rennes,100000,5096.5547
rennes,100000,5096.572
rennes,100000,5096.5776
rennes,100000,5096.5825
rennes,100000,5096.587
rennes,100000,5096.591
rennes,100000,5096.5957
rennes,100000,5096.6006
rennes,100000,5096.605
rennes,100000,5119.469
rennes,100000,5119.487
rennes,100000,5119.4927
rennes,100000,5119.4966
rennes,100000,5119.5015
rennes,100000,5119.506
rennes,100000,5119.5107
rennes,100000,5119.515
rennes,100000,5119.5195
rennes,100000,5142.4116
rennes,100000,5142.4287
rennes,100000,5142.4556
rennes,100000,5142.463
rennes,100000,5142.4673
rennes,100000,5142.472
rennes,100000,4956.517
rennes,100000,4956.538
rennes,100000,4956.545
rennes,100000,4956.556
rennes,100000,4956.562
rennes,100000,4956.5674
rennes,100000,4956.574
rennes,100000,4956.579
rennes,100000,4956.5845
rennes,100000,4986.1333
rennes,100000,4986.1797
rennes,100000,4986.193
rennes,100000,4986.204
rennes,100000,4986.214
rennes,100000,4986.224
rennes,100000,4986.2344
rennes,100000,4986.2437
rennes,100000,4986.254
rennes,100000,5009.0454
rennes,100000,5009.0728
rennes,100000,5009.0796
rennes,100000,5009.0845
rennes,100000,5009.0933
rennes,100000,5009.0986
rennes,100000,5009.129
rennes,100000,5009.1367
rennes,100000,5009.145
rennes,100000,5032.193
rennes,100000,5032.2114
rennes,100000,5032.221
rennes,100000,5032.2266
rennes,100000,5032.231
rennes,100000,5032.238
rennes,100000,5032.242
rennes,100000,5032.2466
rennes,100000,5032.26
rennes,100000,5055.491
rennes,100000,5055.5093
rennes,100000,5055.515
rennes,100000,5055.5254
rennes,100000,5055.5303
rennes,100000,5055.534
rennes,100000,5055.5415
rennes,100000,5055.5464
rennes,100000,5055.551
rennes,100000,5078.524
rennes,100000,5078.5596
rennes,100000,5078.572
rennes,100000,5078.583
rennes,100000,5078.6304
rennes,100000,5078.6426
rennes,100000,5078.6523
rennes,100000,5078.673
rennes,100000,5078.678
rennes,100000,5101.646
rennes,100000,5101.6646
rennes,100000,5101.6704
rennes,100000,5101.675
rennes,100000,5101.6797
rennes,100000,5101.684
rennes,100000,5101.689
rennes,100000,5101.6934
rennes,100000,5101.6978
rennes,100000,5124.56
rennes,100000,5124.5786
rennes,100000,5124.5845
rennes,100000,5124.5894
rennes,100000,5124.594
rennes,100000,5124.5986
rennes,100000,5124.603
rennes,100000,5124.607
rennes,100000,5124.6113
rennes,100000,5147.5024
rennes,100000,5147.521
rennes,100000,5147.5474
rennes,100000,5147.5537
rennes,100000,5147.5586
rennes,100000,5147.563
rennes,100000,4991.241
rennes,100000,4991.2866
rennes,100000,4991.3003
rennes,100000,4991.31
rennes,100000,4991.3203
rennes,100000,4991.33
rennes,100000,4991.341
rennes,100000,4991.3506
rennes,100000,4991.361
rennes,100000,5014.1475
rennes,100000,5014.1743
rennes,100000,5014.1807
rennes,100000,5014.1855
rennes,100000,5014.1934
rennes,100000,5014.198
rennes,100000,5014.2295
rennes,100000,5014.2363
rennes,100000,5014.245
rennes,100000,5037.2896
rennes,100000,5037.3086
rennes,100000,5037.321
rennes,100000,5037.3257
rennes,100000,5037.33
rennes,100000,5037.338
rennes,100000,5037.343
rennes,100000,5037.347
rennes,100000,5037.3604
rennes,100000,5060.5864
rennes,100000,5060.6045
rennes,100000,5060.611
rennes,100000,5060.62
rennes,100000,5060.625
rennes,100000,5060.63
rennes,100000,5060.637
rennes,100000,5060.6416
rennes,100000,5060.646
rennes,100000,5083.631
rennes,100000,5083.665
rennes,100000,5083.6772
rennes,100000,5083.6875
rennes,100000,5083.7363
rennes,100000,5083.7573
rennes,100000,5083.7627
rennes,100000,5083.7676
rennes,100000,5083.7715
rennes,100000,5106.7427
rennes,100000,5106.7617
rennes,100000,5106.7676
rennes,100000,5106.7725
rennes,100000,5106.777
rennes,100000,5106.7812
rennes,100000,5106.7856
rennes,100000,5106.791
rennes,100000,5106.7954
rennes,100000,5129.6567
rennes,100000,5129.6753
rennes,100000,5129.6816
rennes,100000,5129.6865
rennes,100000,5129.691
rennes,100000,5129.6953
rennes,100000,5129.7
rennes,100000,5129.7046
rennes,100000,5129.709
rennes,100000,5152.5996
rennes,100000,5152.6177
rennes,100000,5152.644
rennes,100000,5152.651
rennes,100000,5152.656
rennes,100000,5152.66
lyon,100000,5146.62
lyon,100000,5146.6646
lyon,100000,5146.6777
lyon,100000,5146.688
lyon,100000,5146.698
lyon,100000,5146.7085
lyon,100000,5146.7183
lyon,100000,5146.7275
lyon,100000,5146.738
lyon,100000,5169.7695
lyon,100000,5169.798
lyon,100000,5169.8047
lyon,100000,5169.81
lyon,100000,5169.8184
lyon,100000,5169.8237
lyon,100000,5169.856
lyon,100000,5169.8633
lyon,100000,5169.8716
lyon,100000,5192.8174
lyon,100000,5192.839
lyon,100000,5192.8525
lyon,100000,5192.858
lyon,100000,5192.8623
lyon,100000,5192.8706
lyon,100000,5192.8755
lyon,100000,5192.881
lyon,100000,5192.8965
lyon,100000,5215.774
lyon,100000,5215.7954
lyon,100000,5215.8022
lyon,100000,5215.8145
lyon,100000,5215.82
lyon,100000,5215.825
lyon,100000,5215.833
lyon,100000,5215.8384
lyon,100000,5215.8433
lyon,100000,5238.795
lyon,100000,5238.8296
lyon,100000,5238.842
lyon,100000,5238.8516
lyon,100000,5238.9004
lyon,100000,5238.9126
lyon,100000,5238.922
lyon,100000,5238.931
lyon,100000,5238.941
lyon,100000,5261.789
lyon,100000,5261.825
lyon,100000,5261.837
lyon,100000,5261.8467
lyon,100000,5261.856
lyon,100000,5261.866
lyon,100000,5261.876
lyon,100000,5261.8853
lyon,100000,5261.8945
lyon,100000,5284.5425
lyon,100000,5284.578
lyon,100000,5284.5903
lyon,100000,5284.6
lyon,100000,5284.61
lyon,100000,5284.619
lyon,100000,5284.63
lyon,100000,5284.639
lyon,100000,5284.649
lyon,100000,5307.5005
lyon,100000,5307.5356
lyon,100000,5307.5864
lyon,100000,5307.5977
lyon,100000,5307.608
lyon,100000,5307.617
nancy,100000,5203.0786
nancy,100000,5203.119
nancy,100000,5203.1313
nancy,100000,5203.162
nancy,100000,5203.172
nancy,100000,5203.1816
nancy,100000,5203.1953
nancy,100000,5203.2046
nancy,100000,5203.2144
nancy,100000,5225.9336
nancy,100000,5225.983
nancy,100000,5225.987
nancy,100000,5225.99
nancy,100000,5225.994
nancy,100000,5225.997
nancy,100000,5226.001
nancy,100000,5226.0034
nancy,100000,5226.0063
nancy,100000,5249.054
nancy,100000,5249.107
nancy,100000,5249.1196
nancy,100000,5249.1304
nancy,100000,5249.159
nancy,100000,5249.17
nancy,100000,5249.1797
nancy,100000,5249.2305
nancy,100000,5249.2456
nancy,100000,5272.1074
nancy,100000,5272.149
nancy,100000,5272.173
nancy,100000,5272.184
nancy,100000,5272.1934
nancy,100000,5272.208
nancy,100000,5272.218
nancy,100000,5272.227
nancy,100000,5272.25
nancy,100000,5295.0786
nancy,100000,5295.12
nancy,100000,5295.133
nancy,100000,5295.1543
nancy,100000,5295.164
nancy,100000,5295.174
nancy,100000,5295.187
nancy,100000,5295.1963
nancy,100000,5295.2065
nancy,100000,5318.1255
nancy,100000,5318.1665
nancy,100000,5318.179
nancy,100000,5318.1904
nancy,100000,5318.2393
nancy,100000,5318.25
nancy,100000,5318.2603
nancy,100000,5318.27
nancy,100000,5318.2803
nancy,100000,5341.096
nancy,100000,5341.1533
nancy,100000,5341.167
nancy,100000,5341.177
nancy,100000,5341.1875
nancy,100000,5341.197
nancy,100000,5341.2075
nancy,100000,5341.217
nancy,100000,5341.227
nancy,100000,5363.8403
nancy,100000,5363.8813
nancy,100000,5363.894
nancy,100000,5363.9053
nancy,100000,5363.915
nancy,100000,5363.925
nancy,100000,5363.9346
nancy,100000,5363.944
nancy,100000,5363.9536
nancy,100000,5386.8047
nancy,100000,5386.8467
nancy,100000,5386.911
nancy,100000,5386.9233
nancy,100000,5386.933
nancy,100000,5386.943
rennes,100000,4938.128
rennes,100000,4938.162
rennes,100000,4938.1743
rennes,100000,4938.196
rennes,100000,4938.2056
rennes,100000,4938.216
rennes,100000,4938.2305
rennes,100000,4938.24
rennes,100000,4938.25
rennes,100000,4961.0024
rennes,100000,4961.0474
rennes,100000,4961.06
rennes,100000,4961.0703
rennes,100000,4961.08
rennes,100000,4961.09
rennes,100000,4961.114
rennes,100000,4961.1187
rennes,100000,4961.136
rennes,100000,4984.1323
rennes,100000,4984.159
rennes,100000,4984.1655
rennes,100000,4984.17
rennes,100000,4984.1787
rennes,100000,4984.183
rennes,100000,4984.2134
rennes,100000,4984.2217
rennes,100000,4984.23
rennes,100000,5007.2085
rennes,100000,5007.245
rennes,100000,5007.2686
rennes,100000,5007.2783
rennes,100000,5007.288
rennes,100000,5007.3022
rennes,100000,5007.3125
rennes,100000,5007.3223
rennes,100000,5007.35
rennes,100000,5030.1646
rennes,100000,5030.1855
rennes,100000,5030.192
rennes,100000,5030.2036
rennes,100000,5030.2085
rennes,100000,5030.214
rennes,100000,5030.2217
rennes,100000,5030.2256
rennes,100000,5030.231
rennes,100000,5053.208
rennes,100000,5053.2427
rennes,100000,5053.2554
rennes,100000,5053.2656
rennes,100000,5053.3154
rennes,100000,5053.3286
rennes,100000,5053.3384
rennes,100000,5053.3486
rennes,100000,5053.3584
rennes,100000,5076.1626
