time,run_index,msg_size,cwnd
9090.438,2,10000000,91395
9200.12,2,10000000,92745
9320.617,2,10000000,94095
9546.691,2,10000000,95445
9658.805,2,10000000,96795
9781.466,2,10000000,98145
10012.004,2,10000000,99495
10126.234,2,10000000,100845
10251.253,2,10000000,102195
10488.92,2,10000000,103545
10605.659,2,10000000,104895
10733.52,2,10000000,106245
10974.359,2,10000000,107595
11094.368,2,10000000,108945
11222.765,2,10000000,110295
11466.529,2,10000000,111645
11587.248,2,10000000,112995
11719.473,2,10000000,114345
11968.367,2,10000000,115695
12091.063,2,10000000,117045
12224.426,2,10000000,118395
12476.653,2,10000000,119745
12600.722,2,10000000,121095
12735.022,2,10000000,122445
12989.62,2,10000000,123795
13115.166,2,10000000,125145
13252.08,2,10000000,126495
13510.867,2,10000000,127845
13637.549,2,10000000,129195
13775.361,2,10000000,130545
14036.69,2,10000000,131895
14163.945,2,10000000,133245
14303.587,2,10000000,134595
14568.959,2,10000000,135945
14695.607,2,10000000,137295
14958.45,2,10000000,138645
15078.302,2,10000000,139995
15330.217,2,10000000,141345
15450.769,2,10000000,142695
15704.104,2,10000000,144045
15825.235,2,10000000,145395
16078.693,2,10000000,146745
16198.536,2,10000000,148095
16449.441,2,10000000,149445
16569.803,2,10000000,150795
16822.98,2,10000000,152145
16880.984,2,10000000,153495
16939.95,2,10000000,154845
16997.94,2,10000000,156195
17054.074,2,10000000,157545
17112.61,2,10000000,158895
17169.656,2,10000000,160245
17232.102,2,10000000,161595
17290.242,2,10000000,162945
17347.133,2,10000000,164295
17406.352,2,10000000,165645
17466.021,2,10000000,166995
3626.259,3,10000000,14850
3652.8071,3,10000000,10395
3752.913,3,10000000,11745
3851.1704,3,10000000,13095
3917.9502,3,10000000,14445
4014.4673,3,10000000,15795
4050.1394,3,10000000,17145
4087.7605,3,10000000,18495
4126.8105,3,10000000,19845
4167.654,3,10000000,21195
4210.033,3,10000000,22545
4254.2036,3,10000000,23895
4299.946,3,10000000,25245
4347.4272,3,10000000,26595
4396.739,3,10000000,27945
4446.5083,3,10000000,29295
4497.799,3,10000000,30645
4605.85,3,10000000,31995
4656.3403,3,10000000,33345
4711.2153,3,10000000,34695
4767.7676,3,10000000,36045
4826.5815,3,10000000,37395
4885.8804,3,10000000,38745
4946.4,3,10000000,40095
5008.616,3,10000000,41445
5071.8467,3,10000000,42795
5136.946,3,10000000,44145
5202.8345,3,10000000,45495
5270.394,3,10000000,46845
5339.7334,3,10000000,48195
5409.75,3,10000000,49545
5481.1313,3,10000000,50895
5554.1133,3,10000000,52245
5628.4385,3,10000000,53595
5703.824,3,10000000,54945
5780.6587,3,10000000,56295
5858.858,3,10000000,57645
5937.9683,3,10000000,58995
6018.443,3,10000000,60345
6100.4404,3,10000000,61695
6183.5884,3,10000000,63045
6267.4707,3,10000000,64395
6353.2593,3,10000000,65745
6486.103,3,10000000,67095
6575.6323,3,10000000,68445
6669.5444,3,10000000,69795
6769.941,3,10000000,71145
6869.625,3,10000000,72495
6971.412,3,10000000,73845
7074.3315,3,10000000,75195
7178.1826,3,10000000,76545
7283.315,3,10000000,77895
7389.788,3,10000000,79245
7496.979,3,10000000,80595
7605.8867,3,10000000,81945
7715.586,3,10000000,83295
7826.3667,3,10000000,84645
7938.232,3,10000000,85995
8051.2905,3,10000000,87345
8165.324,3,10000000,88695
8280.448,3,10000000,90045
8396.703,3,10000000,91395
8513.534,3,10000000,92745
8632.031,3,10000000,94095
8750.76,3,10000000,95445
8871.706,3,10000000,96795
8992.815,3,10000000,98145
9113.754,3,10000000,99495
9235.917,3,10000000,100845
9358.899,3,10000000,102195
9482.832,3,10000000,103545
9607.421,3,10000000,104895
9731.974,3,10000000,106245
9858.363,3,10000000,107595
9985.363,3,10000000,108945
10112.609,3,10000000,110295
10240.77,3,10000000,111645
10369.901,3,10000000,112995
10498.864,3,10000000,114345
10628.5,3,10000000,115695
10759.456,3,10000000,117045
10890.146,3,10000000,118395
11021.458,3,10000000,119745
11154.147,3,10000000,121095
11286.976,3,10000000,122445
11420.082,3,10000000,123795
11553.879,3,10000000,125145
11687.968,3,10000000,126495
11821.991,3,10000000,127845
11957.413,3,10000000,129195
12092.556,3,10000000,130545
12227.762,3,10000000,131895
12481.994,3,10000000,133245
12611.868,3,10000000,134595
12747.946,3,10000000,135945
12883.327,3,10000000,137295
13019.477,3,10000000,138645
13155.685,3,10000000,139995
13285.234,3,10000000,141345
13414.6455,3,10000000,142695
13543.74,3,10000000,144045
13673.142,3,10000000,145395
13803.158,3,10000000,146745
13932.449,3,10000000,148095
14061.554,3,10000000,149445
14190.929,3,10000000,150795
14433.888,3,10000000,152145
14493.776,3,10000000,153495
14549.48,3,10000000,154845
14606.145,3,10000000,156195
14659.355,3,10000000,157545
14710.435,3,10000000,158895
14762.638,3,10000000,160245
14817.464,3,10000000,161595
14872.773,3,10000000,162945
14928.484,3,10000000,164295
14983.976,3,10000000,165645
15043.208,3,10000000,166995
3637.764,4,10000000,14850
3658.8816,4,10000000,10395
3719.1196,4,10000000,11745
