time,cluster,msg_size,smoothed_rtt
8462.936,nancy,10000000,17.725296
8580.718,nancy,10000000,8.542564
8593.309,nancy,10000000,20.54379
8719.422,nancy,10000000,19.38034
8844.4375,nancy,10000000,16.428665
8844.611,nancy,10000000,16.004047
8973.183,nancy,10000000,16.462158
9119.765,nancy,10000000,33.74394
9120.0205,nancy,10000000,33.40839
9236.609,nancy,10000000,20.233932
9362.058,nancy,10000000,14.727621
9362.391,nancy,10000000,14.5773535
9506.031,nancy,10000000,27.681828
9618.336,nancy,10000000,8.403635
9633.393,nancy,10000000,22.133757
9761.9,nancy,10000000,18.896925
9885.234,nancy,10000000,8.720707
9885.667,nancy,10000000,8.6821995
10018.54,nancy,10000000,8.517691
10024.596,nancy,10000000,14.0061455
10155.241,nancy,10000000,10.588027
10415.936,nancy,10000000,16.808964
10416.246,nancy,10000000,16.605364
10546.476,nancy,10000000,19.092392
10547.089,nancy,10000000,18.874453
10679.643,nancy,10000000,16.196447
10679.8125,nancy,10000000,15.860935
10680.296,nancy,10000000,15.510545
10818.101,nancy,10000000,18.73366
10818.384,nancy,10000000,18.470383
10818.688,nancy,10000000,18.007956
10958.607,nancy,10000000,21.934006
10958.929,nancy,10000000,21.690464
11085.046,nancy,10000000,11.749836
11085.17,nancy,10000000,11.3907175
11085.495,nancy,10000000,10.862289
11219.581,nancy,10000000,8.717541
11220.156,nancy,10000000,8.595022
11223.306,nancy,10000000,11.2177
11365.315,nancy,10000000,15.9846
11365.605,nancy,10000000,15.625967
11365.946,nancy,10000000,14.935647
11495.971,nancy,10000000,8.464995
11519.938,nancy,10000000,31.603067
11520.101,nancy,10000000,31.133533
11635.465,nancy,10000000,8.242246
11656.274,nancy,10000000,28.319588
11656.51,nancy,10000000,27.72861
11899.023,nancy,10000000,8.509749
11917.19,nancy,10000000,26.082035
11919.31,nancy,10000000,27.39489
12033.799,nancy,10000000,10.655701
12057.386,nancy,10000000,33.32437
12057.65,nancy,10000000,33.039223
12057.874,nancy,10000000,32.556705
12187.768,nancy,10000000,24.252579
12188.042,nancy,10000000,23.958544
12188.191,nancy,10000000,23.281773
12330.68,nancy,10000000,27.334381
12330.969,nancy,10000000,26.784235
12331.244,nancy,10000000,26.47948
12456.299,nancy,10000000,12.95102
12456.484,nancy,10000000,12.55992
12456.9,nancy,10000000,12.128509
12597.063,nancy,10000000,13.843675
12597.347,nancy,10000000,13.75258
12803.47,nancy,10000000,8.801564
12864.822,nancy,10000000,16.780935
12865.1455,nancy,10000000,16.71609
13005.98,nancy,10000000,25.169432
13006.133,nancy,10000000,24.903292
13138.512,nancy,10000000,17.445078
13139.524,nancy,10000000,17.976097
13140.438,nancy,10000000,18.289875
13269.898,nancy,10000000,8.745808
13274.886,nancy,10000000,13.285543
13436.565,nancy,10000000,34.388542
13436.782,nancy,10000000,34.031536
13437.124,nancy,10000000,33.677525
13554.421,nancy,10000000,11.099649
13554.977,nancy,10000000,11.274318
13556.469,nancy,10000000,12.131102
13833.294,nancy,10000000,23.257244
13833.864,nancy,10000000,23.098473
13834.306,nancy,10000000,23.085255
13963.398,nancy,10000000,18.727808
13963.777,nancy,10000000,18.65722
13965.309,nancy,10000000,19.656887
14103.684,nancy,10000000,16.623413
14104.3545,nancy,10000000,16.848974
14105.289,nancy,10000000,17.265965
14373.786,nancy,10000000,18.287352
14374.706,nancy,10000000,18.845827
14511.98,nancy,10000000,22.917751
14512.2705,nancy,10000000,21.902443
14649.322,nancy,10000000,18.483665
14650.759,nancy,10000000,19.292038
14651.008,nancy,10000000,19.134888
14783.735,nancy,10000000,9.2136
14796.208,nancy,10000000,21.188156
14796.662,nancy,10000000,20.981344
14919.408,nancy,10000000,12.03214
14919.834,nancy,10000000,11.756384
14957.306,nancy,10000000,8.752166
14966.991,nancy,10000000,17.750555
14967.3125,nancy,10000000,17.361889
15012.589,nancy,10000000,18.35528
15012.798,nancy,10000000,18.092255
15054.903,nancy,10000000,15.760256
15055.178,nancy,10000000,15.618119
15096.504,nancy,10000000,12.479585
15096.771,nancy,10000000,12.304793
15097.394,nancy,10000000,12.290527
15142.948,nancy,10000000,14.985333
15143.533,nancy,10000000,14.743993
15143.771,nancy,10000000,14.447804
15190.112,nancy,10000000,15.853753
15190.733,nancy,10000000,15.639264
15191.142,nancy,10000000,15.501222
15227.81,nancy,10000000,8.457301
15232.306,nancy,10000000,12.072661
15232.587,nancy,10000000,11.828971
15233.173,nancy,10000000,11.610523
15287.153,nancy,10000000,21.353294
15287.94,nancy,10000000,21.42518
15325.832,nancy,10000000,13.023296
15326.067,nancy,10000000,12.593478
15386.44,nancy,10000000,24.713634
15386.889,nancy,10000000,24.5308
15431.96,nancy,10000000,18.17658
15432.31,nancy,10000000,17.893492
15481.6455,nancy,10000000,19.026062
15482.652,nancy,10000000,19.398687
15485.486,nancy,10000000,21.839506
15535.046,nancy,10000000,16.533016
15535.281,nancy,10000000,16.361654
15584.14,nancy,10000000,14.934823
15584.536,nancy,10000000,14.718112
15585.067,nancy,10000000,14.867534
15627.52,nancy,10000000,8.70669
15636.576,nancy,10000000,17.19144
15636.836,nancy,10000000,17.053047
15684.988,nancy,10000000,16.131956
15685.258,nancy,10000000,16.002499
15685.869,nancy,10000000,16.044668
46.522354,nantes,10000000,23.549477
63.181816,nantes,10000000,16.375008
79.68235,nantes,10000000,16.39469
96.30134,nantes,10000000,16.560951
2583.3975,nantes,10000000,16.45829
2846.5178,nantes,10000000,18.690104
3028.8027,nantes,10000000,17.764456
3261.4192,nantes,10000000,21.25618
3316.8625,nantes,10000000,20.480017
3486.1648,nantes,10000000,16.942211
3675.2954,nantes,10000000,21.239508
3801.048,nantes,10000000,16.87328
3938.9128,nantes,10000000,19.848673
4077.6628,nantes,10000000,17.962564
4300.834,nantes,10000000,20.115427
4455.926,nantes,10000000,22.708767
4614.581,nantes,10000000,22.004332
4942.569,nantes,10000000,18.987219
5461.0225,nantes,10000000,23.039833
5759.6387,nantes,10000000,20.38917
6071.3574,nantes,10000000,20.553362
6393.457,nantes,10000000,20.743504
6731.4194,nantes,10000000,27.903704
7062.073,nantes,10000000,18.79085
7415.497,nantes,10000000,23.708662
7655.6714,nantes,10000000,26.509789
8015.794,nantes,10000000,25.359205
8408.11,nantes,10000000,20.80641
8663.069,nantes,10000000,22.311852
8790.242,nantes,10000000,21.806507
8917.565,nantes,10000000,20.857998
9176.658,nantes,10000000,23.182518
9310.079,nantes,10000000,26.331131
9436.655,nantes,10000000,20.765574
9575.836,nantes,10000000,28.971565
9708.381,nantes,10000000,29.011736
9836.968,nantes,10000000,25.508308
9968.04,nantes,10000000,22.369333
10234.006,nantes,10000000,22.038021
10488.674,nantes,10000000,22.202585
10617.502,nantes,10000000,23.016869
10617.612,nantes,10000000,21.12092
10766.383,nantes,10000000,33.381207
10898.875,nantes,10000000,30.36937
11037.334,nantes,10000000,33.356514
11037.459,nantes,10000000,31.150608
11295.772,nantes,10000000,17.230412
11305.051,nantes,10000000,24.621143
11449.199,nantes,10000000,31.440508
11579.814,nantes,10000000,24.672928
11580.15,nantes,10000000,22.664545
11724.922,nantes,10000000,28.24264
11993.456,nantes,10000000,34.841957
12115.405,nantes,10000000,23.966253
12115.586,nantes,10000000,22.393377
12253.279,nantes,10000000,21.677032
12391.061,nantes,10000000,20.374008
12542.24,nantes,10000000,31.607828
12542.428,nantes,10000000,30.018654
12675.124,nantes,10000000,23.770601
12943.422,nantes,10000000,28.192133
12943.86,nantes,10000000,26.867249
13071.397,nantes,10000000,22.428452
13223.979,nantes,10000000,35.383553
13224.288,nantes,10000000,34.02386
13361.704,nantes,10000000,31.797382
13506.97,nantes,10000000,37.21728
13507.316,nantes,10000000,35.18794
13640.145,nantes,10000000,28.378674
13912.986,nantes,10000000,35.349346
13913.186,nantes,10000000,33.741882
14050.69,nantes,10000000,37.79906
14193.659,nantes,10000000,39.01305
14193.992,nantes,10000000,37.11122
14459.708,nantes,10000000,35.170097
14588.034,nantes,10000000,28.923618
14717.1045,nantes,10000000,18.363508
14872.617,nantes,10000000,29.904541
15001.097,nantes,10000000,26.676147
15001.582,nantes,10000000,24.854395
15046.449,nantes,10000000,29.30406
15098.247,nantes,10000000,36.763382
15098.492,nantes,10000000,35.30244
15139.85,nantes,10000000,31.896322
15187.849,nantes,10000000,36.001488
15188.073,nantes,10000000,33.99022
15226.364,nantes,10000000,29.66551
15268.149,nantes,10000000,26.259892
15268.436,nantes,10000000,24.773697
